matchId,player,team
29362818,Davide Callà,FC Basel
31513365,Davide Callà,FC Basel
29225459,Mario Fernandes,CSKA Moscow
29362540,Mario Fernandes,CSKA Moscow
29362950,Mario Fernandes,CSKA Moscow
29362703,Mario Fernandes,CSKA Moscow
29225466,Rui Patricio,Sporting Lisbon
29362602,Rui Patricio,Sporting Lisbon
29363859,Rui Patricio,Sporting Lisbon
29363845,Mathieu Debuchy,Arsenal
28784340,Mathieu Debuchy,Arsenal
29225487,Sergi Samper,Barcelona
29220472,Emir Spahic,Bayer 04 Leverkusen
29363078,Emir Spahic,Bayer 04 Leverkusen
29363804,Emir Spahic,Bayer 04 Leverkusen
29362835,Emir Spahic,Bayer 04 Leverkusen
31911679,Emir Spahic,Bayer 04 Leverkusen
29362759,Emir Spahic,Bayer 04 Leverkusen
29362633,Emir Spahic,Bayer 04 Leverkusen
29220472,Yannick Ferreira-Carrasco,Monaco
31913128,Yannick Ferreira-Carrasco,Monaco
29362766,Yannick Ferreira-Carrasco,Monaco
29363078,Yannick Ferreira-Carrasco,Monaco
32384921,Yannick Ferreira-Carrasco,Monaco
29362842,Yannick Ferreira-Carrasco,Monaco
31608951,Yannick Ferreira-Carrasco,Monaco
29363821,Yannick Ferreira-Carrasco,Monaco
29362626,Yannick Ferreira-Carrasco,Monaco
29363530,Simon Kroon,Malmö FF
29362870,Simon Kroon,Malmö FF
29362797,Simon Kroon,Malmö FF
29212602,Simon Kroon,Malmö FF
31491686,Rafinha,FC Bayern München
29362752,Rafinha,FC Bayern München
29225435,Rafinha,FC Bayern München
29362540,Rafinha,FC Bayern München
31816155,Rafinha,FC Bayern München
29362943,Rafinha,FC Bayern München
29363029,Rafinha,FC Bayern München
32582198,Rafinha,FC Bayern München
32683310,Rafinha,FC Bayern München
32295979,Rafinha,FC Bayern München
32295986,Adriano,Barcelona
29363780,Adriano,Barcelona
31922160,Adriano,Barcelona
29362901,Adriano,Barcelona
29363852,Adriano,Barcelona
31590801,Adriano,Barcelona
29362998,Bernard,Shakhtar Donetsk
29363509,Bernard,Shakhtar Donetsk
29362724,Bernard,Shakhtar Donetsk
29362922,Bernard,Shakhtar Donetsk
29362578,Bernard,Shakhtar Donetsk
29362669,Serey Die,FC Basel
28927666,Dare Vrsic,NK Maribor
28784367,Dare Vrsic,NK Maribor
29362585,Dare Vrsic,NK Maribor
29362738,Dare Vrsic,NK Maribor
29363551,Dare Vrsic,NK Maribor
29225466,Dare Vrsic,NK Maribor
29363022,Dare Vrsic,NK Maribor
29220472,Fabinho,Monaco
29362766,Fabinho,Monaco
32384921,Fabinho,Monaco
32289613,Fabinho,Monaco
29363078,Fabinho,Monaco
29362842,Fabinho,Monaco
31608951,Fabinho,Monaco
29363821,Fabinho,Monaco
29362626,Fabinho,Monaco
29209558,Milan Borjan,Ludogorets Razgrad
29362648,Kevin Großkreutz,Borussia Dortmund
29209551,Kevin Großkreutz,Borussia Dortmund
29363037,Kevin Großkreutz,Borussia Dortmund
29363530,Filip Helander,Malmö FF
29362870,Filip Helander,Malmö FF
29362662,Filip Helander,Malmö FF
29362797,Filip Helander,Malmö FF
29212602,Filip Helander,Malmö FF
29209551,Per Mertesacker,Arsenal
29363845,Per Mertesacker,Arsenal
29362849,Per Mertesacker,Arsenal
29362943,Gervinho,Roma
29225459,Gervinho,Roma
29362752,Gervinho,Roma
29362609,Gervinho,Roma
29362984,Gervinho,Roma
28927666,Stefan Johansen,Celtic
28508318,Stefan Johansen,Celtic
28784367,Stefan Johansen,Celtic
28278531,Stefan Johansen,Celtic
29362908,Nicholas Ioannou,APOEL Nicosia
29362669,Breel Embolo ,FC Basel
29363551,Marco Höger ,FC Schalke 04
31491686,Mario Götze,FC Bayern München
29362752,Mario Götze,FC Bayern München
29225435,Mario Götze,FC Bayern München
29362540,Mario Götze,FC Bayern München
31816155,Mario Götze,FC Bayern München
29362943,Mario Götze,FC Bayern München
32582198,Mario Götze,FC Bayern München
29363492,Mario Götze,FC Bayern München
32380841,Mario Götze,FC Bayern München
32683310,Mario Götze,FC Bayern München
32295979,Mario Götze,FC Bayern München
29363038,Andreas Samaris,Benfica
29220479,Andreas Samaris,Benfica
29362842,Andreas Samaris,Benfica
29362766,Andreas Samaris,Benfica
29362633,Andreas Samaris,Benfica
32384894,Raphael Varane,Real Madrid
29210808,Raphael Varane,Real Madrid
29363544,Raphael Varane,Real Madrid
32582191,Raphael Varane,Real Madrid
32289606,Raphael Varane,Real Madrid
32683303,Raphael Varane,Real Madrid
29362676,Raphael Varane,Real Madrid
29363530,Markus Rosenberg,Malmö FF
29362662,Markus Rosenberg,Malmö FF
32380841,Yacine Brahimi,FC Porto
29362578,Yacine Brahimi,FC Porto
29362977,Yacine Brahimi,FC Porto
29362915,Yacine Brahimi,FC Porto
29225473,Yacine Brahimi,FC Porto
31803965,Yacine Brahimi,FC Porto
29362731,Yacine Brahimi,FC Porto
32295979,Yacine Brahimi,FC Porto
31513365,Yacine Brahimi,FC Porto
29220472,Stefan Reinartz,Bayer 04 Leverkusen
29362633,Stefan Reinartz,Bayer 04 Leverkusen
29225473,Anri Khagush,BATE Borisov
29363565,Anri Khagush,BATE Borisov
29362571,Anri Khagush,BATE Borisov
29362929,Luka Zahovic,NK Maribor
29225466,Luka Zahovic,NK Maribor
29362738,Luka Zahovic,NK Maribor
29363022,Luka Zahovic,NK Maribor
29363551,Luka Zahovic,NK Maribor
29363078,Elderson Echiéjilé,Monaco
31913128,Elderson Echiéjilé,Monaco
31608951,Elderson Echiéjilé,Monaco
29362991,Lucas Moura,Paris Saint Germain
29362554,Lucas Moura,Paris Saint Germain
29362710,Lucas Moura,Paris Saint Germain
29362908,Lucas Moura,Paris Saint Germain
29225494,Lucas Moura,Paris Saint Germain
29363852,Lucas Moura,Paris Saint Germain
29225459,Juan Iturbe ,Roma
29220465,Davy Roef,RSC Anderlecht
31491679,Ezequiel Lavezzi,Paris Saint Germain
29362991,Ezequiel Lavezzi,Paris Saint Germain
29362908,Ezequiel Lavezzi,Paris Saint Germain
31816148,Ezequiel Lavezzi,Paris Saint Germain
29225494,Ezequiel Lavezzi,Paris Saint Germain
29363852,Ezequiel Lavezzi,Paris Saint Germain
29225487,Sergi Roberto,Barcelona
32380834,Sergi Roberto,Barcelona
29363005,Benedikt Höwedes,FC Schalke 04
29362745,Benedikt Höwedes,FC Schalke 04
29363551,Benedikt Höwedes,FC Schalke 04
31513358,Benedikt Höwedes,FC Schalke 04
29363565,Artem Soroko,BATE Borisov
28931063,Veli Kavlak,Besiktas
28784340,Veli Kavlak,Besiktas
29362571,Andoni Iraola,Athletic Club
29362915,Andoni Iraola,Athletic Club
29363565,Andoni Iraola,Athletic Club
29225473,Filip Mladenovic,BATE Borisov
29362922,Filip Mladenovic,BATE Borisov
29362977,Filip Mladenovic,BATE Borisov
29362998,Ander Iturraspe,Athletic Club
29363565,Ander Iturraspe,Athletic Club
29225480,Ander Iturraspe,Athletic Club
29362731,Ander Iturraspe,Athletic Club
29362571,Ander Iturraspe,Athletic Club
31491686,Darijo Srna,Shakhtar Donetsk
29362578,Darijo Srna,Shakhtar Donetsk
29362998,Darijo Srna,Shakhtar Donetsk
31816155,Darijo Srna,Shakhtar Donetsk
29362922,Darijo Srna,Shakhtar Donetsk
29362724,Darijo Srna,Shakhtar Donetsk
29225480,Darijo Srna,Shakhtar Donetsk
32384894,Tiago,Atlético de Madrid
31608958,Tiago,Atlético de Madrid
29362655,Tiago,Atlético de Madrid
29363064,Tiago,Atlético de Madrid
29362710,John Arne Riise,APOEL Nicosia
29209558,Mario Balotelli,Liverpool
29362811,Mario Balotelli,Liverpool
29362669,Mario Balotelli,Liverpool
31802502,Luka Modric,Real Madrid
29362811,Luka Modric,Real Madrid
32289606,Luka Modric,Real Madrid
29362894,Luka Modric,Real Madrid
29210808,Luka Modric,Real Madrid
29362676,Luka Modric,Real Madrid
29363530,Isaac Thelin,Malmö FF
29363106,Isaac Thelin,Malmö FF
29362870,Isaac Thelin,Malmö FF
29362797,Isaac Thelin,Malmö FF
29212602,Isaac Thelin,Malmö FF
28278531,Almarr Ormarsson,KR Reykjavík
29362752,Miralem Pjanic,FC Bayern München
28931063,Ramon,Besiktas
28784340,Ramon,Besiktas
32295986,Jeremy Mathieu,Barcelona
32683310,Jeremy Mathieu,Barcelona
29362554,Jeremy Mathieu,Barcelona
29363852,Jeremy Mathieu,Barcelona
31590801,Jeremy Mathieu,Barcelona
29225459,Adem Ljajic,Roma
29362752,Adem Ljajic,Roma
29363523,Adem Ljajic,Roma
29362984,Adem Ljajic,Roma
29362648,Roman Weidenfeller,Borussia Dortmund
31590794,Roman Weidenfeller,Borussia Dortmund
29362773,Roman Weidenfeller,Borussia Dortmund
29363037,Roman Weidenfeller,Borussia Dortmund
31922167,Roman Weidenfeller,Borussia Dortmund
29362662,Roberto,Malmö FF
29362640,David Ospina,Arsenal
31608951,David Ospina,Arsenal
32295986,Andrés Iniesta,Barcelona
29363852,Andrés Iniesta,Barcelona
29362554,Andrés Iniesta,Barcelona
32380834,Andrés Iniesta,Barcelona
32582198,Andrés Iniesta,Barcelona
29362717,Andrés Iniesta,Barcelona
31922160,Andrés Iniesta,Barcelona
29225487,Andrés Iniesta,Barcelona
32683310,Andrés Iniesta,Barcelona
29362901,Niklas Moisander,Ajax
29225494,Niklas Moisander,Ajax
29362547,Niklas Moisander,Ajax
32380834,Marco Verratti,Paris Saint-Germain
29363106,Giorgio Chiellini,Malmö FF
29212602,Giorgio Chiellini,Malmö FF
29225473,Fabiano,FC Porto
29362915,Fabiano,FC Porto
29362578,Fabiano,FC Porto
31803965,Fabiano,FC Porto
29362950,Pontus Wernbloom,CSKA Moscow
28962031,Fábio Espinho,Ludogorets Razgrad
29363092,Fábio Espinho,Ludogorets Razgrad
29362818,Fábio Espinho,Ludogorets Razgrad
29363544,Fábio Espinho,Ludogorets Razgrad
29362877,Fábio Espinho,Ludogorets Razgrad
29209558,Fábio Espinho,Ludogorets Razgrad
29362676,Fábio Espinho,Ludogorets Razgrad
29225435,Samir Nasri,Manchester City
31922160,Samir Nasri,Manchester City
29362950,Samir Nasri,Manchester City
29363523,Samir Nasri,Manchester City
31590801,Samir Nasri,Manchester City
29362998,Xabier Etxeita,Athletic Club
29362731,Xabier Etxeita,Athletic Club
29362804,Sebastian Giovinco,Juventus
29362655,Sebastian Giovinco,Juventus
29212602,Sebastian Giovinco,Juventus
29363038,Maxi Pereira,Benfica
29362842,Maxi Pereira,Benfica
29362766,Maxi Pereira,Benfica
29362633,Maxi Pereira,Benfica
32683310,Pedro,Barcelona
29362554,Pedro,Barcelona
32380834,Pedro,Barcelona
29363780,Pedro,Barcelona
29362901,Pedro,Barcelona
29363852,Pedro,Barcelona
31590801,Pedro,Barcelona
31590794,Andrea Pirlo ,Juventus
29363078,Aymen Abdennour,Monaco
31913128,Aymen Abdennour,Monaco
31608951,Aymen Abdennour,Monaco
32384921,Aymen Abdennour,Monaco
32289613,Aymen Abdennour,Monaco
31513365,Óliver ,FC Porto
29362710,Cillian Sheridan,APOEL Nicosia
29225487,Cillian Sheridan,APOEL Nicosia
29362547,Cillian Sheridan,APOEL Nicosia
29362908,Cillian Sheridan,APOEL Nicosia
29363558,Cillian Sheridan,APOEL Nicosia
29362943,Alessandro Florenzi ,Roma
28927666,Mikael Lustig,Celtic
28508318,Mikael Lustig,Celtic
28784367,Mikael Lustig,Celtic
28278531,Mikael Lustig,Celtic
28656118,Mikael Lustig,Celtic
28927666,Efe Ambrose,Celtic
28508318,Efe Ambrose,Celtic
28784367,Efe Ambrose,Celtic
29363787,Philipp Degen,FC Basel
32380841,Ricardo Quaresma,FC Bayern München
29220479,Luisão,Benfica
29362842,Luisão,Benfica
29362766,Luisão,Benfica
29362540,Mario Fernandes,FC Bayern München
29362703,Aleksandrs Cauna,CSKA Moscow
29362984,Aleksandrs Cauna,CSKA Moscow
31491679,Juan Cuadrado,Chelsea
29362943,Kostas Manolas,FC Bayern München
29220465,Fernando Muslera,Galatasaray
29362856,Fernando Muslera,Galatasaray
29362842,Bryan Cristante,Benfica
29362633,Bryan Cristante,Benfica
29362648,Nathan Kabasele,RSC Anderlecht
31491686,Taison,FC Bayern München
28508318,Tomasz Jodlowiec,Legia Warsaw
32384894,Mario Mandzukic,Atlético de Madrid
29362655,Mario Mandzukic,Atlético de Madrid
29363064,Mario Mandzukic,Atlético de Madrid
31911679,Mario Mandzukic,Atlético de Madrid
29362797,Mario Mandzukic,Atlético de Madrid
29362870,Mario Mandzukic,Atlético de Madrid
32289606,Mario Mandzukic,Atlético de Madrid
29363510,Mario Mandzukic,Atlético de Madrid
31608958,Mario Mandzukic,Atlético de Madrid
28962031,Dani Abalo,Ludogorets Razgrad
29363092,Dani Abalo,Ludogorets Razgrad
29362818,Dani Abalo,Ludogorets Razgrad
29363544,Dani Abalo,Ludogorets Razgrad
29209558,Dani Abalo,Ludogorets Razgrad
29362676,Dani Abalo,Ludogorets Razgrad
29363492,Kirill Nababkin,FC Bayern München
29362662,Magnus Eriksson,Malmö FF
29362797,Magnus Eriksson,Malmö FF
29363530,Magnus Eriksson,Malmö FF
29362870,Magnus Eriksson,Malmö FF
29363106,Magnus Eriksson,Malmö FF
29212602,Magnus Eriksson,Malmö FF
31803965,Danilo ,FC Porto
31816155,Viacheslav Shevchuk,Shakhtar Donetsk
29362998,Viacheslav Shevchuk,Shakhtar Donetsk
29362922,Viacheslav Shevchuk,Shakhtar Donetsk
29362724,Viacheslav Shevchuk,Shakhtar Donetsk
29363509,Viacheslav Shevchuk,Shakhtar Donetsk
29362710,Urko Pardo,APOEL Nicosia
29225487,Urko Pardo,APOEL Nicosia
32295986,Marquinhos,Paris Saint-Germain
32380834,Marquinhos,Paris Saint-Germain
29225459,Davide Astori,Roma
29362554,Jordi Alba,Barcelona
32380834,Jordi Alba,Barcelona
29363780,Jordi Alba,Barcelona
29362717,Jordi Alba,Barcelona
32582198,Jordi Alba,Barcelona
29362901,Jordi Alba,Barcelona
32683310,Jordi Alba,Barcelona
31590801,Jordi Alba,Barcelona
29220472,Giulio Donati,Bayer 04 Leverkusen
29363078,Giulio Donati,Bayer 04 Leverkusen
29362835,Giulio Donati,Bayer 04 Leverkusen
29362633,Giulio Donati,Bayer 04 Leverkusen
29362759,Giulio Donati,Bayer 04 Leverkusen
29363544,Jesé,Real Madrid
32384894,Jesé,Real Madrid
32582191,Jesé,Real Madrid
29363509,Kelvin,FC Porto
29363558,Anastasios Papazoglou,APOEL Nicosia
29225435,Joe Hart,FC Bayern München
29362835,Sebastian Boenisch,Bayer 04 Leverkusen
29362943,Alessandro Florenzi,FC Bayern München
29225487,Mário Sérgio,APOEL Nicosia
29362547,Mário Sérgio,APOEL Nicosia
29362908,Mário Sérgio,APOEL Nicosia
29363558,Mário Sérgio,APOEL Nicosia
32683310,Gerard Piqué,FC Bayern München
29362662,Arthur Masuaku,Olympiakos
29362804,Arthur Masuaku,Olympiakos
29363064,Arthur Masuaku,Olympiakos
29363530,Arthur Masuaku,Olympiakos
29362863,Arthur Masuaku,Olympiakos
29220458,Arthur Masuaku,Olympiakos
29362818,Arlind Ajeti,FC Basel
29362703,Pablo Zabaleta,Manchester City
29363029,Pablo Zabaleta,Manchester City
29362540,Alexei Berezoutski,FC Bayern München
31590794,Kingsley Coman,Juventus
29363037,Yaya Sanogo ,Arsenal
31491686,Yaroslav Rakitskiy,Shakhtar Donetsk
29362578,Yaroslav Rakitskiy,Shakhtar Donetsk
29362998,Yaroslav Rakitskiy,Shakhtar Donetsk
29363509,Yaroslav Rakitskiy,Shakhtar Donetsk
29362724,Yaroslav Rakitskiy,Shakhtar Donetsk
29225480,Yaroslav Rakitskiy,Shakhtar Donetsk
29363509,Andriy Pyatov,Shakhtar Donetsk
31491686,Andriy Pyatov,Shakhtar Donetsk
29362724,Andriy Pyatov,Shakhtar Donetsk
29225480,Andriy Pyatov,Shakhtar Donetsk
29220465,Felipe Melo,Galatasaray
29362640,Felipe Melo,Galatasaray
29362773,Felipe Melo,Galatasaray
29363845,Felipe Melo,Galatasaray
29362856,Felipe Melo,Galatasaray
32384921,Patrice Evra,Juventus
32289613,Patrice Evra,Juventus
31590794,Patrice Evra,Juventus
29363510,Patrice Evra,Juventus
29212602,Patrice Evra,Juventus
31922167,Patrice Evra,Juventus
28962031,Cristian Tanase ,Steaua Bucharest
29362640,Alex Oxlade-Chamberlain,Arsenal
29362790,Alex Oxlade-Chamberlain,Arsenal
28784340,Alex Oxlade-Chamberlain,Arsenal
29209551,Alex Oxlade-Chamberlain,Arsenal
29363845,Alex Oxlade-Chamberlain,Arsenal
31608951,Alex Oxlade-Chamberlain,Arsenal
29363037,Alex Oxlade-Chamberlain,Arsenal
29362849,Alex Oxlade-Chamberlain,Arsenal
29363005,Ralf Fährmann,FC Schalke 04
29225452,Ralf Fährmann,FC Schalke 04
29362936,Ralf Fährmann,FC Schalke 04
32380841,Diego Reyes,FC Porto
29220465,Andy Najar,RSC Anderlecht
29362648,Andy Najar,RSC Anderlecht
29362790,Andy Najar,RSC Anderlecht
29220465,Selcuk Inan,Galatasaray
29362773,Selcuk Inan,Galatasaray
29362856,Selcuk Inan,Galatasaray
29363544,Anicet,Ludogorets Razgrad
29209558,Anicet,Ludogorets Razgrad
29362877,Anicet,Ludogorets Razgrad
29362676,Anicet,Ludogorets Razgrad
29363845,Stefan O'Connor,Arsenal
29362797,Juanfran,Malmö FF
29363078,Karim Bellarabi,Bayer 04 Leverkusen
29363804,Karim Bellarabi,Bayer 04 Leverkusen
29362835,Karim Bellarabi,Bayer 04 Leverkusen
31911679,Karim Bellarabi,Bayer 04 Leverkusen
29362759,Karim Bellarabi,Bayer 04 Leverkusen
29362633,Karim Bellarabi,Bayer 04 Leverkusen
31608958,Karim Bellarabi,Bayer 04 Leverkusen
29362984,Daniele De Rossi,Roma
29362877,Behrang Safari,FC Basel
29210808,Behrang Safari,FC Basel
29363787,Behrang Safari,FC Basel
29363537,Behrang Safari,FC Basel
31513365,Behrang Safari,FC Basel
29363492,Georgi Milanov,CSKA Moscow
29362950,Georgi Milanov,CSKA Moscow
29362703,Georgi Milanov,CSKA Moscow
29362984,Georgi Milanov,CSKA Moscow
32384921,Simone Padoin,Juventus
29363106,Simone Padoin,Juventus
29362863,Simone Padoin,Juventus
31590794,Simone Padoin,Juventus
29362669,Behrang Safari ,FC Basel
29220465,Dennis Praet,RSC Anderlecht
29362790,Dennis Praet,RSC Anderlecht
29362849,Dennis Praet,RSC Anderlecht
31491679,Javier Pastore,Paris Saint Germain
29362991,Javier Pastore,Paris Saint Germain
29362554,Javier Pastore,Paris Saint Germain
29362710,Javier Pastore,Paris Saint Germain
29362908,Javier Pastore,Paris Saint Germain
31816148,Javier Pastore,Paris Saint Germain
29225494,Javier Pastore,Paris Saint Germain
29363852,Javier Pastore,Paris Saint Germain
29209558,Roman Bezjak,Ludogorets Razgrad
29362877,Roman Bezjak,Ludogorets Razgrad
29362818,Roman Bezjak,Ludogorets Razgrad
28962031,Roman Bezjak,Ludogorets Razgrad
29362676,Roman Bezjak,Ludogorets Razgrad
29362922,Vitali Rodionov,BATE Borisov
29225473,Vitali Rodionov,BATE Borisov
29362571,Vitali Rodionov,BATE Borisov
29362977,Vitali Rodionov,BATE Borisov
29363565,Vitali Rodionov,BATE Borisov
29220472,Hakan Calhanoglu,Bayer 04 Leverkusen
29363078,Hakan Calhanoglu,Bayer 04 Leverkusen
29363804,Hakan Calhanoglu,Bayer 04 Leverkusen
29362835,Hakan Calhanoglu,Bayer 04 Leverkusen
31911679,Hakan Calhanoglu,Bayer 04 Leverkusen
29362759,Hakan Calhanoglu,Bayer 04 Leverkusen
29362633,Hakan Calhanoglu,Bayer 04 Leverkusen
31608958,Hakan Calhanoglu,Bayer 04 Leverkusen
31491686,Robert Lewandowski,FC Bayern München
29362752,Robert Lewandowski,FC Bayern München
29225435,Robert Lewandowski,FC Bayern München
29362540,Robert Lewandowski,FC Bayern München
29362943,Robert Lewandowski,FC Bayern München
29363029,Robert Lewandowski,FC Bayern München
32582198,Robert Lewandowski,FC Bayern München
29363492,Robert Lewandowski,FC Bayern München
32380841,Robert Lewandowski,FC Bayern München
32683310,Robert Lewandowski,FC Bayern München
32295979,Robert Lewandowski,FC Bayern München
29363804,Lisandro López,Benfica
29362766,Lisandro López,Benfica
29362863,Kwadwo Asamoah,Juventus
29362804,Kwadwo Asamoah,Juventus
29212602,Kwadwo Asamoah,Juventus
29363845,Yaya Sanogo,Arsenal
29363492,Seydou Doumbia,CSKA Moscow
29225459,Seydou Doumbia,CSKA Moscow
29362540,Seydou Doumbia,CSKA Moscow
29362950,Seydou Doumbia,CSKA Moscow
29362703,Seydou Doumbia,CSKA Moscow
28784367,Callum McGregor,Celtic
28278531,Callum McGregor,Celtic
31816155,Franck Ribéry,FC Bayern München
29363492,Franck Ribéry,FC Bayern München
31491686,Franck Ribéry,FC Bayern München
29362752,Franck Ribéry,FC Bayern München
29363029,Franck Ribéry,FC Bayern München
32384894,Raúl García,Atlético de Madrid
29220458,Raúl García,Atlético de Madrid
29362655,Raúl García,Atlético de Madrid
29363064,Raúl García,Atlético de Madrid
31911679,Raúl García,Atlético de Madrid
29362797,Raúl García,Atlético de Madrid
29362870,Raúl García,Atlético de Madrid
32289606,Raúl García,Atlético de Madrid
29363510,Raúl García,Atlético de Madrid
31608958,Raúl García,Atlético de Madrid
31491686,Fred,Shakhtar Donetsk
29362998,Fred,Shakhtar Donetsk
31816155,Fred,Shakhtar Donetsk
29363509,Fred,Shakhtar Donetsk
29362922,Fred,Shakhtar Donetsk
29362724,Fred,Shakhtar Donetsk
29225480,Fred,Shakhtar Donetsk
31513365,Shkelzen Gashi,FC Basel
29362877,Shkelzen Gashi,FC Basel
31803965,Shkelzen Gashi,FC Basel
